SPID,DiffEx_ID
A8XMW6,
O88279,CGI_10022206
P08953,
P35859,
Q5ZI57,
Q3SWY8,
Q5U2S3,
P79888,
Q80W14,
P53801,CGI_10022215
Q60848,
Q7ZVW1,
O43301,CGI_10022220
P85521,
Q90610,
Q5C9L6,CGI_10022230
Q9YGJ7,
O34313,
Q90YV5,
Q5D1E8,CGI_10022236
Q8BJ64,CGI_10022237
Q5EA18,
Q62638,
O35240,
Q80WQ4,
B3SBB5,
Q27IV2,CGI_10022245
Q8BWB1,
P52014,
Q8C190,
Q9JIX8,CGI_10022251
Q7Z407,
D3YXS5,CGI_10022253
Q12756,
Q5RDP4,CGI_10022255
Q58588,
Q15031,
Q5UQA6,CGI_10022258
O60232,
Q70LM4,CGI_10022260
Q29RH4,
P51841,
A5YM72,CGI_10022269
Q9GLM3,
Q68CZ1,
P30684,
P51798,
P30664,
Q8R3F5,CGI_10022276
Q2PW47,
P11465,
Q9R0P6,
Q14258,
Q9HAS3,
Q6E2N3,
Q0EEE2,
Q9LU36,
Q5S007,
Q60HH0,
O97772,
Q56H79,
Q03566,CGI_10022296
Q9VR91,
O95714,
O94956,CGI_10022301
P56719,
Q5F478,
Q32PA9,
P62316,
Q86UY6,
Q6DFF9,CGI_10022310
Q56P03,
Q91YE3,
Q91UZ4,
Q924W6,
P08045,
Q96M20,
Q9Y272,CGI_10022319
P10079,
Q9H0B8,
Q8NFZ4,
P0CG23,
B0BN95,
P12394,
Q19269,
O60290,
Q9WTS8,
O70165,
O43827,
P19477,
P27169,
Q8MJU1,
D2GXS7,
P49024,
Q6DGQ0,
Q92887,
Q04336,
Q8WZ42,
A8MU46,
Q61382,CGI_10022362
P20594,
Q6P9F0,
Q6DIB5,
Q96GP6,
E9Q555,
Q8C8H8,
O13997,
A0QZA1,
P42297,CGI_10022383
Q6G8L7,
Q9P0Z9,
Q9P0Z9,
Q8LGG8,
Q8LGG8,
Q80V70,
D2GXS7,
Q99996,
Q7ZVY5,
Q9W401,
Q05976,CGI_10022399
O43184,CGI_10022401
P25067,
P08290,
Q9I931,
Q99550,
P31596,
A0JM12,
O75382,
O75382,
Q92122,
A0JN76,
P24399,
O14522,
Q6DIB5,
P28828,
P13668,CGI_10022430
Q0VGM9,
Q5RE34,
Q8IV03,CGI_10022433
A4FV97,CGI_10022434
Q8K4Y7,
Q28I38,
Q9Y484,
Q7ZXB5,
Q7TS99,
O13035,
Q9PWA0,
Q9NZV5,
Q8JHZ8,
Q6GLJ1,
Q9ULT8,CGI_10022450
Q7ZUG0,
O00422,
Q4UMH6,
P28606,
Q5IRJ6,CGI_10022460
Q80VM9,
Q9NZW5,
Q8TER0,
Q70E20,CGI_10022465
Q5ZQU0,
P16889,
Q9BZA8,
Q6KEQ9,CGI_10022471
Q6AXL8,
P00534,
Q3T106,
Q3T106,
Q96C34,
Q8BJ56,CGI_10022479
Q9CWG1,
Q9ET66,CGI_10022481
Q58D34,
Q01518,
Q5ND28,
P25931,
Q91XA9,
Q08347,
P05934,
Q8ITC7,
Q8TEZ7,
Q9ESN6,
D3ZQG6,
Q6P1E7,
Q6ZV73,CGI_10022502
Q497B2,
Q5ZM41,
Q6V1P9,
Q9WTW7,
Q8K0U4,CGI_10022512
O43301,
Q96MM6,
O43301,
Q5M9B3,
Q8YWD8,
Q801S2,
Q5VYJ5,
A2AJA7,
Q6UXC1,
Q8N3X1,CGI_10022526
Q9Z2I7,
O14353,
Q9WUF4,CGI_10022529
Q9EPL8,
O14095,
P43935,
Q9VCY8,
P0ADI1,
P76072,
Q6PFY8,
Q08AE8,CGI_10022542
Q80W92,
P55088,
P55088,
B0JZG0,
P42325,
Q9UGM3,
P76536,
P20072,
Q8K2G4,
Q9W4E2,
Q6DCQ5,
Q8NFP9,CGI_10022557
A2VE99,
Q7YQK4,CGI_10022559
Q6PDK2,
Q6QGW5,
P70302,CGI_10022563
O54834,
Q0VB26,
Q9H720,
Q9Y673,
Q8CE94,
Q9Y5N5,
P11711,
Q9Y296,
Q12955,
P18503,
Q8NDA2,
Q16549,
Q8K0U4,
Q8K0U4,CGI_10022586
Q9ES30,
Q9ES30,
P83425,
P04069,
Q9I931,
O75095,
A0JM12,
Q13263,
Q8K2X2,
Q0P4C4,
Q9D3N2,
A7YT82,
Q6PHS6,CGI_10022616
Q2KIN5,
Q2PC93,
Q2PC93,
Q2PC93,
P43143,
P52430,
Q9VAC5,
Q8TCT0,
Q5U3G1,
Q17QH6,
Q80T79,
P25067,
P25067,
Q5RJ80,
P87132,
Q9ULI1,
Q8NCT1,
Q9BV10,
Q9ESN6,
P10079,
A2VCW9,
Q9UDR5,CGI_10022643
Q3ZBK2,
Q2PZL6,
P29508,
P29508,
Q8R2Q0,
Q9ESN6,
O89049,CGI_10022651
Q9ESN6,
A6BM72,
A0JM12,
O14522,
Q6NU05,
Q9ESN6,
Q8WZA1,
Q8C525,
Q5EAB6,
O01761,
P61165,
A0PQX0,CGI_10022672
Q9QY94,
P15103,
P24043,
Q8K2L8,
Q53HC9,
P97500,
Q8CFC2,
Q9NV79,
Q07E02,
Q2QL79,
A4IF63,CGI_10022686
Q5U300,
O35161,
Q5RBQ7,
Q6DN14,
Q8R0Z2,
O94673,CGI_10022696
Q5NC05,CGI_10022697
Q9C0D2,CGI_10022699
Q86X83,
P0CB05,
P07207,
A6QP79,
P02707,
A2RT91,
Q9H8W5,
Q9Y2C4,
Q9ESN6,
Q9P0L9,
Q9P0L9,
Q7TN88,
Q7Z442,
Q32M00,
Q5ZKP2,
Q3ZBN6,
Q3ZBN6,
P30163,CGI_10022729
O17320,CGI_10022730
Q26065,
Q964E1,
O17320,
Q8TCB7,
P58557,
Q8IYS1,
Q8IYS1,
Q8IIG7,
Q925Q9,
Q9JLQ0,
Q7L1T6,
Q3V1H9,
O74874,
P29590,
Q2Q0I9,CGI_10022746
Q571C7,
P46088,CGI_10022749
Q9BEG8,
Q8K0U4,
Q80TN5,
Q8K0U4,
Q8IUH5,
Q6NZF1,
P30409,
Q6DEJ5,
Q3SZ45,
Q6P9X4,
O95819,
O95819,
Q6XPS3,
Q5EBM0,
Q9BUQ8,
Q3YBR2,
Q96SB3,CGI_10022771
Q15477,
O42101,
Q96RW7,
D3ZQG6,
O75382,
Q7TNC8,CGI_10022779
O75897,CGI_10022780
P13670,
P86179,
P46425,CGI_10022784
A7TIZ4,
Q5F450,
Q96PY6,
P51957,
Q9P225,
Q9P225,
Q8VCC1,
O08699,
Q8VCC1,
A0JM12,
D2GXS7,
O15050,
P86982,
P70587,CGI_10022804
Q13442,
Q9Y2D1,CGI_10022808
Q5RBW0,
Q9P2E3,
P81431,
Q09502,CGI_10022812
Q8C8H8,
Q9DBJ6,
Q9D3S3,
Q9D3S3,
O61231,
O54898,CGI_10022821
Q27128,CGI_10022824
Q9Z2L6,
P70117,
P21757,
Q8IXR9,
Q5R9C1,
Q567B1,
Q8BZ20,
D8VNT0,
P57756,
D8VNS7,
Q9WVH6,
Q54KX0,
O76217,
P49253,
Q6NSN2,
Q8BW75,
P22760,
O57472,
Q9TT16,
P51797,
P51797,
Q8BX13,
Q1JPD3,
Q9M9E8,
Q5ZJX0,CGI_10022855
Q80XI3,CGI_10022856
Q58CQ9,
D2GXS7,
Q27955,
O14734,
O15455,
Q9WVB4,
O88280,
Q1EGL2,
Q14AT5,
Q9Z306,
Q6G6M9,
P0C862,
Q9ULH0,
Q9ES30,
P54727,
Q9Y3Z3,
Q6INN8,
Q6INN8,
Q9NS37,
Q8N3R3,
Q3KQF4,
Q8C3S2,CGI_10022889
Q80T91,
P08297,
Q8BLQ7,
A3KPP4,
Q7ZWG9,
Q96A56,CGI_10022898
P31423,
Q6P073,
Q9J5A7,
Q14517,
Q2PZL6,
B1YMY4,
Q8MPM1,
D2GXS7,CGI_10022911
Q8MPM1,
Q071E0,
O88281,
Q9NBX4,CGI_10022918
Q28HW9,
Q6NXT1,
Q9GKX6,
O75382,
Q9VGH7,
Q9JJP6,
Q6VVD7,
Q9ES90,
P70032,CGI_10022933
Q9TUP7,
Q9UNH5,
D2GXS7,
Q29058,
P56470,
P56470,
Q6P3V2,
Q8IWV8,
Q05B60,
Q61321,CGI_10022945
B3A003,
P35601,
Q13591,
Q9UBP9,
Q9VN14,
P55879,
Q9I931,
Q8RA32,
Q91VN6,
Q24157,
P20771,
Q5BKI6,
A8E5V9,CGI_10022970
Q9XWF4,
Q6Q899,
Q8R5F7,CGI_10022973
Q96WV6,
Q7L273,
P18146,CGI_10022978
Q9CQW1,
Q9JHT5,
Q5ZKN5,CGI_10022981
Q96II8,
Q32KQ2,
Q9Z2D0,
A4FUE7,
A7MBJ4,
Q91502,
Q96NR8,
Q5BJQ6,
Q08CI4,
O01761,CGI_10022996
Q8VQ99,
A2ASS6,CGI_10022998
A2ASS6,CGI_10022999
O01761,
P11799,
P18111,
Q9ULJ7,
Q9ULJ7,
E7FDB3,
Q2T9T9,
Q7T3H9,
O44252,
Q86Z23,
Q9ES30,
Q9ES30,
Q8BLR2,
Q9HCH3,
Q9JJZ4,
Q9CZ57,
Q4U2R1,
Q8BNA6,
P23514,
Q9UKU7,
P50416,
P79334,
C9J6K1,
Q642C0,
Q9CXG3,
A0JM12,
Q9XWD6,
A5PJQ2,CGI_10023034
P82596,
Q9LDH0,
D3ZQG6,
Q20958,
Q460N5,
Q8C9S4,
Q076A3,
Q5JXM2,
Q0IIB1,
P52826,
Q9UJF2,
A2VD23,CGI_10023068
Q9Y113,
Q58DL5,
O61491,
Q9W735,
A8WQK3,
P12390,
Q86I22,
Q01780,
Q8IVU9,
Q13639,
Q9Z1S0,
P08640,CGI_10023096
Q9NRX3,
P58374,
Q25390,
Q8R4H2,
O15085,
P24399,
Q3MI00,
P08953,
Q5PQV5,
D0PRN3,CGI_10023108
A1XQX0,CGI_10023109
P42124,
Q7ZU45,
Q1RMU3,
P12111,
Q60847,
O14513,
Q25390,
Q6NRH0,
Q8R4G6,
P61458,
P14196,
P97770,
Q9Y2B1,CGI_10023131
Q6NW52,
Q86YT5,
Q5R580,
P49596,
Q05909,
P0AFQ9,
P48416,
Q1XA76,
A2T6X9,
Q13516,
Q803X1,
A0MTA1,
Q4UMH6,
Q60803,
Q13114,
E9Q634,
Q9CPX7,CGI_10023161
Q08431,
Q9XWD6,
P62311,
Q96SK2,
Q9Y6R7,
Q96RW7,
Q8WPJ2,
Q3UYG8,CGI_10023174
Q16706,
Q8Q0U0,
Q60847,
Q19791,
Q63504,
Q4G0P3,
Q6TMK8,CGI_10023183
Q61SK8,
Q9DAR0,
Q8BVR6,
Q8TF05,
P09954,
P04069,
O75382,
Q68DY1,
Q2T9W1,
Q8C419,CGI_10023194
Q9Y664,
Q9UGM3,
Q6AZB8,
Q9VEG6,
Q9VEG6,
Q6UX65,
P35556,
Q17RS7,
Q9Z277,
P25712,
O88281,
Q1HG43,
Q1HG43,
Q682S0,
Q8BJM3,
Q4ZJM9,
P83425,
P83425,
P83425,
Q5IS76,
P09484,
Q8K1C7,
Q6PZ02,
Q287T7,
A8TX70,
Q00195,
Q90805,
A2ASQ1,
Q9YHZ6,
Q92890,
Q9Z265,
O08738,
P42573,
Q9UT45,
A2A7Y5,CGI_10023242
Q3U4G3,CGI_10023243
Q8BS40,
Q8BS40,
O70497,
Q5E9U1,
Q95L11,
Q16322,
Q4V7W8,
Q9UH65,
O70279,
Q7Z408,
P49193,CGI_10023255
Q99MS0,
P15384,
Q18161,
Q3T174,
Q5ZIH9,
Q9Z336,
B2ZGJ1,
P08266,
P49354,
Q8CG65,
P35440,
Q00604,
O88545,CGI_10023273
Q9ESN6,
Q9ERA9,CGI_10023276
Q8WW62,
Q9UKK3,
Q0VBY7,
Q9H0R3,
Q567I9,
Q0Q028,
Q86RS3,
Q90344,CGI_10023292
O46639,CGI_10023293
O93603,CGI_10023294
Q9QXA6,
P12815,
O75976,
Q9UBE8,CGI_10023305
Q9NXB0,
P18887,
P57756,
Q08E38,
O54904,
Q14590,
P18293,
P23471,
A0JM12,
O75095,
Q6ZWH5,
Q9BX95,
Q9UKI8,
P10090,
Q9CZJ2,
Q70E73,
Q9BVM4,
Q9H3S7,
Q6PB44,
P25789,
Q27928,
Q172Y1,
Q2KJI2,
Q15699,
Q9C040,
C3YWU0,
C3YWU0,
Q5XIA9,
Q91YQ5,
O01761,CGI_10023348
Q9NU19,CGI_10023349
P51876,
P30682,
P46531,
Q9NY15,
Q15063,
Q3MII6,
Q9LVX0,
Q52I78,
P20241,CGI_10023359
P97521,
Q9Y4E8,
Q6PHZ5,
P59998,CGI_10023363
Q64332,
P79121,
P80513,
Q2YDD0,
Q96C86,CGI_10023368
P10079,
P16537,
Q5E9N9,
P17560,
Q5RBN0,
O95243,
P33215,
Q925U4,
Q07DY1,
Q6BEA0,
Q6ZR37,
Q6PHS9,
Q9NRM2,
Q9Z2U1,
Q96WV6,
Q7SIC1,
Q8SQB8,
A8MTY0,
P01112,
Q9P2E3,
Q9JI12,
Q9LMN7,
Q7Z0T3,CGI_10023400
Q2TBS4,CGI_10023401
Q9DBA9,
Q9UM47,
A6H619,
Q63625,
Q96KP4,
Q9D1A2,
Q9NVP1,
O70277,CGI_10023411
Q0VCJ7,
D2GXS7,
Q9ESN6,
Q5G268,
Q5RBL1,
Q6PEB4,
Q8K3I9,CGI_10023420
Q4R866,
Q5T6F2,
Q90W95,
Q6DE06,
Q8IYW2,
P55214,CGI_10023426
P55210,CGI_10023427
Q9NYV6,
Q09003,CGI_10023429
A4IHT0,CGI_10023430
Q8R2M2,
Q11098,CGI_10023433
B0BM39,
P48509,
Q9BXT4,
Q9BXT4,
Q6PL18,
O46629,
P09889,
P22793,
Q3TI53,
Q96PY6,
P61799,
Q24307,
P18503,
P18503,
P97348,
Q9HF54,
Q9XGU0,
P05934,CGI_10023457
O96102,
P24044,
Q05940,
Q8K2V6,
O75095,
O95395,
Q4ZJM9,CGI_10023473
O15164,CGI_10023474
Q8N884,CGI_10023477
Q8N884,
Q6P5L8,CGI_10023479
O62742,
Q0V9J0,
Q0V9J0,
Q6NXW6,
Q8CFE4,CGI_10023484
Q6AXP1,
Q9GZM7,
Q8NI36,
Q8N6T7,
Q16MG9,
Q90655,
Q5H8A4,
Q8NEA6,CGI_10023493
Q6AX31,
Q09506,
Q292N4,
Q91V45,
Q6BD04,
Q5SQN1,CGI_10023501
Q96JC9,
Q6ITT3,
Q49SH1,
Q8IWJ2,
Q6DE92,
A5D8W1,
Q00651,CGI_10023513
P18433,
A4IF63,
Q9ESN6,
Q9ESN6,
P20241,
O73787,CGI_10023519
P49454,
P13280,
Q5XJ54,
Q9U4L6,
Q5RA77,
Q6GPD0,
Q5U3U0,
Q8TAA9,
Q86W34,
C1C3R6,
Q6GM59,
Q8T674,
Q5I7G2,
P49247,
Q6PK81,
Q4V348,
O01761,
A6NN14,
P50739,CGI_10023541
P50739,
P02707,
A0AVK6,
Q8IVL1,
Q8IVL1,
O75095,
Q5SZD4,
Q5F4C0,
P42578,
P07797,
Q6P9P0,
Q9QXX8,CGI_10023570
Q3V096,
Q99KL7,
O76094,
Q99PJ2,
Q14190,
Q9NUS5,CGI_10023576
P48416,
Q91756,
P48416,
Q6ZNA5,CGI_10023580
Q09711,
B3DLU1,
Q71SG7,
O95395,
Q71SG7,
B7Z0K8,CGI_10023592
Q7Z449,
O93603,
Q8R3S6,
Q8R3S6,
Q04786,
Q04786,
Q9Y6R7,
Q9Y6R7,
Q96RW7,
Q96RW7,
Q8C8H8,
A8E7G4,CGI_10023611
Q6PCR7,
Q8BH60,
Q9HB89,
Q9VCA2,
A4IF63,CGI_10023622
P11717,
P10079,
Q64HZ9,CGI_10023627
B0W6M9,
Q7Z3G6,
Q3SZH7,
O75382,CGI_10023635
Q5ZKP7,CGI_10023636
Q9CXW2,
Q7ZU90,
Q96JG6,
Q8NCJ5,CGI_10023641
P49282,CGI_10023642
P82596,
Q32KH7,
Q6ZMV9,
P56701,
Q5T0N1,
P12821,
Q28615,
Q28615,
Q5BKW7,
Q6UWR7,CGI_10023657
Q80WR1,
O96790,
Q5REM2,CGI_10023666
Q6IDD9,
Q8BZI6,
O59413,
P41924,CGI_10023671
P33723,
Q86WB7,CGI_10023673
Q6XUX3,CGI_10023676
Q24118,
Q8TC05,
Q13371,
P23634,
O73853,
Q6XD76,
Q14202,
O70277,
Q8WXX7,
P81628,
Q9WVQ0,
P79761,
Q95WA4,
Q61143,CGI_10023708
P86179,
Q9PVW8,
Q8BTH6,
Q7T3C6,
Q8C3P7,CGI_10023713
B9DNJ9,
A6NMZ7,
A2AX52,
Q63118,CGI_10023718
Q5F3J5,
Q6B4J5,
P20740,
Q24537,CGI_10023724
Q9HAJ7,
Q9DCH4,
Q91398,
Q6P4R8,
Q761V0,
O66878,
Q14094,
Q52QT8,
Q9P287,CGI_10023741
P59055,
Q6AX60,
Q8N8U9,
Q9JI18,CGI_10023746
Q8IIG1,
Q54JW9,
P04323,
Q14149,
Q9Y2Q0,
Q3SWZ4,
P24861,
Q9JIL8,CGI_10023761
Q9JIL8,
Q92878,
Q15319,
Q6YHK3,
Q6YHK3,
Q8NB90,
P82977,
Q9HC07,
P07742,
Q0VAA2,
P91778,
O54904,
P91778,
Q14BP6,
Q700K0,
Q8K1S2,
Q5D018,
P10533,CGI_10023786
O35643,
Q08AX9,
Q6ZQ08,
Q9BUN8,
Q6DEY8,
Q6ZFT5,CGI_10023797
Q1RMK1,
Q6PFJ7,
Q9U2Y2,
Q99LM2,
O15974,
Q10984,CGI_10023807
Q9VFP2,
Q8BQR4,
P31422,
Q6NZS4,
A7RKF6,
Q54468,
Q10984,
Q28113,
O77487,
Q6GNV5,
Q9TU53,CGI_10023823
Q9GKT2,
A0JPI9,
A0JPI9,
P46023,
Q80WR1,
Q6P7Q4,
P35289,
Q6DGU5,
Q3U481,
Q66S03,
D2GXS7,CGI_10023842
Q6UW01,
Q7Z5L3,
Q9JHG0,
Q96RQ3,
P79760,
Q9U2M7,CGI_10023849
Q08E11,CGI_10023850
P24369,
Q99MH6,CGI_10023852
Q8TB40,CGI_10023855
Q68ED3,CGI_10023856
Q6P9S1,
Q8N6D5,
O08688,
P85521,
Q5VY43,
O14495,
P00978,CGI_10023871
Q5E9H5,
Q7ZUS1,
O75864,CGI_10023874
Q14BI7,CGI_10023875
Q8NDG6,
Q1L9A2,
Q80TN7,
Q6NT55,
Q9NFT7,
Q9DBI0,
P83425,
Q4ZJM9,
Q5BIM1,
P50613,
Q9P0M2,
P10079,
Q06A98,
Q0II25,
Q9QXX0,
P41041,CGI_10023898
O97562,CGI_10023899
Q9BUH6,
Q9CQ46,
Q8IV61,
Q80Y19,
P62744,
P52432,CGI_10023906
Q91048,
A0JMA9,
Q9H9E1,
Q7ZV00,CGI_10023911
Q8BN59,
Q497B8,
P21837,
P70061,
Q498J5,CGI_10023920
O43301,
Q9HB19,
Q96KS9,
P23342,
P18172,
P24507,CGI_10023929
Q2QKL5,CGI_10023930
P27657,
P54315,CGI_10023932
Q9UH77,
O60879,CGI_10023934
P42290,
Q91ZY2,
Q26626,
Q0D5P3,
Q8TD23,
Q9VB11,
A9JS51,
Q9R186,
P19401,
Q8K419,
Q3T0D6,
Q4L9P0,
Q9UI36,
P57088,CGI_10023954
P57102,
P22232,CGI_10023956
Q9Y577,
P05450,CGI_10023959
Q14790,
O89110,CGI_10023961
Q868T3,
Q9Y2U9,
A0JM12,
Q9XWD6,
Q91Y26,
Q61830,
Q04281,
Q9H5P4,
Q96IG2,CGI_10023981
O43663,CGI_10023983
P30305,
P79943,
E7F888,CGI_10023987
O93295,
P56721,CGI_10023990
B0JZG0,CGI_10023991
Q568Q0,CGI_10023992
Q9GR88,
Q9GR88,
P17342,
P17342,
P16066,
P16066,
Q54KZ0,
Q4R535,
Q2TBS2,
Q80U87,
Q5REP9,
Q9V3H2,CGI_10024016
O00487,
Q3MI03,CGI_10024019
Q9D2L5,
Q9ULJ7,
Q12830,
Q09470,
P35417,
Q8AVY1,
Q91WS4,CGI_10024033
P25067,
Q58CW4,
Q99816,CGI_10024037
Q8IZJ3,
Q6DIB5,
A0JM12,
Q8IZJ3,
Q95R48,
Q2KJ58,
Q8UH55,
Q8BJ64,
Q14789,
Q6DFV1,
O15990,
O15990,CGI_10024057
Q9ESN6,
P34147,CGI_10024060
Q5TZ24,
Q8R5B6,
P34147,CGI_10024063
P34147,CGI_10024064
Q9GNE2,
Q8I7C3,
Q53G44,
Q53G44,
Q53G44,
Q9BDB7,
Q53G44,
P27641,
Q12906,
Q91ZS8,
Q96IG2,
Q9BXB4,
Q0MQI4,
Q08821,
P31264,
A1L2P5,CGI_10024087
O13074,
P86854,CGI_10024093
O05972,
O05972,CGI_10024095
Q4FNA2,
P10079,
P81559,
Q0P4K8,
Q5ZK40,
Q568Y3,
Q5ZIJ9,
B1WAP7,CGI_10024106
Q8WZ73,CGI_10024107
P51464,
P21265,
P23330,
Q9UEE5,CGI_10024113
Q9DBL7,
Q66IV1,CGI_10024116
Q15155,
Q803A8,
P79763,
Q56R14,
P86728,
Q8IZJ3,
Q8CGN4,
P07996,
Q96RW7,
Q5RE12,
Q8BP74,
Q9GR88,
O88967,
B0VXV2,
Q7TN88,
O35245,
A2A5Z6,CGI_10024137
P48544,
Q8C8R3,
A4QN59,CGI_10024141
Q17QK9,
Q2T9U5,CGI_10024143
Q502M8,CGI_10024144
Q56A24,
Q7RTX9,
Q8TEK3,CGI_10024148
Q91YN9,CGI_10024149
Q9ULC3,
Q0IIF7,
Q9EQD2,
Q90ZY4,
Q8QGW7,
Q8QGW7,
Q8QGW7,
Q6GMG8,
P04709,
Q8QGW7,
Q8QGW7,
Q90268,
A7SLC8,
Q95LS7,
P04183,
Q2KHT3,
Q39610,CGI_10024171
Q17QM9,
Q7TMQ7,
Q80WT5,
Q96T55,
Q5QD04,
Q4R6F2,
Q15013,
Q8C0D5,
Q86X52,CGI_10024187
Q6NXI6,CGI_10024188
Q9VCA2,
Q66J54,CGI_10024190
Q9VCA2,
Q90844,CGI_10024194
P30568,
D2GXS7,
Q9C040,
P18106,
P18106,
P57756,
Q05733,
A8MTY0,
P02707,
O35075,
Q5BJJ5,
Q869W9,
Q05470,
Q5G271,
O75626,
Q8Q0U0,
Q6P7W0,
Q9Z0V5,
Q01528,
Q8C525,
P11029,
Q99572,
Q15276,
Q9NRF2,CGI_10024241
Q9NRF2,CGI_10024242
Q5ZMH1,
Q9Z2Q6,
Q8K4C0,
P69525,CGI_10024248
Q8NFW1,
Q9VT65,
Q54B10,
Q9W602,
P43125,
Q9UKZ4,
P51143,
Q3T100,
P26670,CGI_10024264
Q9CPU4,
Q9Y4C8,
P92177,
A8WGS4,
Q9C086,
Q9Y2Y9,
Q9BWL3,
P24367,
Q1LX59,
Q29RU9,
Q9P0Z9,
Q9D0R2,
Q9R1U7,
Q9VCA2,
Q8K4Q6,
Q6NW85,CGI_10024285
O75317,
P46778,
Q96CX2,
Q9IA76,
Q96MM6,
Q96MM6,
Q8K0U4,
Q8K0U4,
P51790,
Q9JMD3,CGI_10024298
Q96M20,
Q96M20,
P40631,
Q5RFQ3,
Q03105,
Q5XHZ0,
Q8BUM3,
Q15262,
Q5ND28,
Q5UPX0,
Q08465,
Q15262,
Q96KG7,
P60510,
O61492,CGI_10024320
O15145,CGI_10024321
Q9D3W4,
O09012,
O09012,
Q2S2F5,
P34488,CGI_10024329
Q2KIP6,
Q80TS5,
Q02974,
Q2MV57,
Q5R6R6,
P37709,
Q9ET67,
O35643,
Q7YRA3,
Q4FZV0,
Q95327,
Q9P2N4,
Q29042,
Q9IG45,CGI_10024351
Q8TDW0,
Q15643,
Q15643,
O77237,
Q6PCN3,CGI_10024360
Q28654,
Q6DFM9,
Q9Y646,
Q8NBN3,CGI_10024364
Q28IT1,
Q32L99,
Q9W3C2,
Q80U19,
Q6ZMV9,
Q9BX10,
Q3Y4E2,
Q01H84,
Q5F4A1,
Q6PWT7,
A0JPI9,
B0S4Q1,
P04464,
P81660,
Q9D6D8,
Q6PFH3,
Q6DFN1,
Q868Z9,
P78329,
A6H7E2,
Q99N01,CGI_10024389
Q924S7,CGI_10024390
Q6Q899,CGI_10024392
Q8R5F7,
Q64077,
Q8BN82,
Q24157,
Q6UVM3,
Q803C9,
Q8N584,
Q9CWY4,
P55088,
Q501L3,
D2GXS7,
P17972,
P17972,
O75596,
Q99KC8,
Q5R476,CGI_10024423
O46689,
P33015,
Q96KG7,
Q8MP30,
O62698,
Q92805,
Q60FC1,
Q4KLI9,CGI_10024437
P81274,
Q99PK0,
Q15661,CGI_10024441
P26232,CGI_10024442
Q7Z418,
Q9V5Z7,
Q9NHW7,
Q66JG3,
Q8N140,
A6QPC8,
Q9UGM3,
Q6L6Q6,
P25108,
Q6L6Q6,
Q2LK95,
A0JM12,
Q80T91,
Q8SPK0,
Q6NT55,
P52827,CGI_10024463
Q6DEV3,
P50226,
P29030,
Q32LM7,
Q96GQ5,
Q3UVC0,CGI_10024469
P40937,
Q2EI20,
P58388,
P97532,
Q5EAJ7,CGI_10024475
Q8WYH8,
Q5NCX5,
Q9JIB0,
P55212,CGI_10024480
Q6DF34,
Q6UIM2,
O49286,
Q3ZBL5,CGI_10024491
Q460N5,
O46036,
Q4VC33,
Q8IR45,
P19483,
Q04786,
D2GXS7,
O75382,CGI_10024507
O13997,
Q13315,
Q62388,
Q28553,
Q9CYA6,
Q8IZQ5,
Q2HJH3,
Q14DN9,
Q9DB30,
Q4ZJM9,
P02746,
Q8C1R0,
Q09288,
Q641W4,
Q6DGR4,
Q96AQ1,
Q8IY37,
Q5ZLD7,CGI_10024530
Q61555,
Q5VWW1,
Q96RW7,
Q96RW7,
Q96RW7,
Q8BGA5,CGI_10024541
O13395,
P54001,CGI_10024543
Q32KU3,
Q8BMF4,
P32314,
Q9NS93,
Q5R514,
O15514,
Q9C9W9,
P61270,
Q20681,
Q20681,
Q9D7H3,CGI_10024562
Q6DD30,CGI_10024566
Q5E9X1,
Q9DAT2,
Q9NXZ2,
Q8CFF0,
O17320,CGI_10024572
Q13351,
Q9CQ66,
Q8N7M0,CGI_10024576
A2VDD2,
Q66IC8,
P12716,CGI_10024579
Q3ZCD7,
Q17FR9,
P20849,
Q3SYS1,CGI_10024584
A7MBF6,
Q6DHN0,
Q96T60,
P53988,
Q9D799,
P86948,
O43396,
Q5VWW1,
Q86Z23,
Q86Z23,
O54904,CGI_10024598
Q9T0K5,
A8WHP3,
Q5XK91,
Q0IHH1,
Q64LC9,
P25067,
Q14562,
Q7ZWS1,
Q5ZJY3,
Q86AZ6,
Q9QXA6,
Q9QXA6,
P07727,
O43301,
Q8C419,
Q9Y4Y9,
O60229,
Q9D287,
Q6GVH4,
Q9VCA2,
Q61391,
O96923,
Q0IIF0,
O70628,
Q96PR1,
E1C2Z0,CGI_10024637
Q8C8H8,
Q7L7X3,
Q7ZXF1,CGI_10024641
Q8TEP8,
Q5M8L8,
P86860,
A2CES0,
Q90687,
Q6DDL7,
Q9CSU0,
Q3T0Q3,
Q6ZWH5,
Q4V7Y7,
Q8MKL1,
Q4UMH6,
Q5R605,
Q9CQE3,CGI_10024662
P57756,
Q5ZI78,
Q9Z1N3,
Q568D2,
Q01237,
Q9BX70,
Q13490,
Q6DF57,CGI_10024673
Q3ZAV0,
Q9VRV7,
O43399,CGI_10024680
Q5RBM1,
A0JPI9,
P59722,
Q9WVL0,
Q29IL2,
Q9WVL0,
A2AJ88,
P45446,
E1C1L6,CGI_10024693
A0JMY4,
O54698,CGI_10024695
Q15061,
P47990,
Q6AZN8,CGI_10024699
Q94126,
Q3UFY0,
Q96MX6,
Q7Z0T3,
O15016,
Q97WH0,
Q9CZJ2,
Q3URY6,
P18172,
Q9ESN6,
P41436,
